"Customer No.",Company,Contact,Phone,Address,City,State,Zip,Type,"Sub Type",Country,Territory,"Address 2","Bookings YTD","Previous Years Bookings","Sub Type","Sales Rep 2"
"4745187   ","GEO Pressure Systems Inc.",,"(403)453-1300                 ","1515 - 28th Street NE",Calgary,"AB                                                ","T2A 3T1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,519,"                    ","ZOWSLEY             "
"EM4014561 ","Global Power Technologies Inc.",,"(403)236-5556                 ","16, 7875 - 57 Street S.E.",Calgary,"AB                                                ","T2C 5K7        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,10243.5,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"DAV87260  ","GMR Electric Motors Ltd.",,"(306)931-8456                 ","817 - 46th Street East","Saskatoon                     ","SK                                                ","S7K 0X2        ","CUSTOMER            ","                    ","Canada              ","PRAIRIES            ","                                                  ",0,0,"                    ","ZOWSLEY             "
"GN002     ","GN Corporations Inc.",,"(403)948-6464                 ","2873 Kingsview Blvd. S.E.",Airdrie,"AB                                                ","T4A-0E1        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"GTI007    ","Gradient Thermal Inc.",,"(888)552-1304                 ","Unit #2, 314 Exploration Ave. SE",Calgary,"AB                                                ","T3S 0C1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SCL0023   ","Grande Prairie Fluid System Technologies Inc.",,"(844)402-0202                 ","#100, 11025 - 89th Avenue","Grande Prairie","AB                                                ","T8V 5B9        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"GNW001    ","Great North Wellhead & Frac",,"(780)461-7400                 ","8743 50 Avenue NW",Edmonton,"AB                                                ","T6E 5H4        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"GRB002    ","Greenlane Biogas",,"(604)259-0343                 ","110 - 3605 Gilmore Way",Burnaby,"BC                                                ","V5G 4X5        ","PROSPECT            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"GIC0017   ","Greenlight Innovation Corp.",,"(604)676-4000                 ","101 - 8339 Eastlake Drive",Burnaby,"BC                                                ","V5A 4W2        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"GUA002    ","Guest Automation","Brody Guest","(403)200-2200                 ","Site 8, Box 56, RR1",Okotoks,"AB                                                ","T1S 1A1        ","PROSPECT            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ",,0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"GUC003    ","Guest Controls",,"(780)875-5822                 ","6320 63 avenue",Lloydminster,"AB                                                ","T9V 3A7        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"GIC0011   ","Gulf Islands Cable",,"(604)541-7610                 ","12681 26 Ave",Surrey,"BC                                                ","V4A 2K8        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"HAE004    ","Hagen Electric Ltd.","Alan Mackor","(403)328-8826                 ","1105 - 36 Street North",Lethbridge,"AB                                                ","T1H 6L5        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,486.77,"                    ","ZOWSLEY             "
"EMA303307 ","Halliburton Group Canada           (H/O)",,"(403)231-9470                 ","#1800, 645-7th Ave. SW",Calgary,"AB                                                ","T2P 4G8        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ","Accounts Payable Dept.",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"HSD001    ","Halliburton Group Canada - Nisku North",,"(780)955-3065                 ","1406 - 5th Street",Nisku,"AB                                                ","T9E 7R6        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","ALBERTA             ","(Entrance off 4th St.)",2837.7,296946.28,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"EM4014166 ","Haul All Equipment Ltd.",,"(403)328-7711                 ","4115-18th Ave. North                              ","Lethbridge                    ","AB                                                ","T1H 5G1        ","CUSTOMER            ","ZZ D FAIR PROSPECT  ","Canada              ","ALBERTA             ","                                                  ",0,1300.16,"ZZ D FAIR PROSPECT  ","ZOWSLEY             "
"CT4000903 ","Hayley Industrial Electronics Ltd.",,"(403)259-5523                 ","7071 - 112 Ave SE",Calgary,"AB                                                ","T2C 5A5        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","ALBERTA             ",,9144.4,106817.17,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"HCP003    ","HC Power",,"(780)224-3946                 ","14207-86 St. NW",Edmonton,"AB                                                ","T5E 3C3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"WST14408  ","Hemisphere GPS",,"(403)259-3311                 ","4110 - 9th Street SE                              ","Calgary                       ","AB                                                ","T2G 3C4        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ","                                                  ",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"HEI005    ","HiFi Engineering Inc.",,"(403)852-3454                 ","#2, 816 - 46 Avenue SE",Calgary,"AB                                                ","T2G 2A6        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ",,0,1044.9,"6. NEW PROSPECT     ","ZOWSLEY             "
"HEC005    ","Highline Electrical Constructors",,"(780)452-8900                 ","14608 - 123 Avenue",Edmonton,"AB                                                ","T5L 2Y3        ","PROSPECT            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ",,0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"HET003    ","Hillcrest Energy Technologies",,"(604)609-0006                 ","Suite 1910 - 1030 West Georgia Street",Vancouver,"BC                                                ","V6E 2Y3        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,0,52822,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"TP914786  ","Honeywell Controls                                ",,"(403)509-1200                 ","#17; 5925 - 12 Street S.E.                        ","Calgary                       ","AB                                                ","T2H 2R2        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"AL285241  ","Husky Oil Operations Limited   (H/O)",,"(403)298-6111                 ","707-8th Avenue SW",Calgary,"AB                                                ","T2P 3G7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Box 4490, Station D",0,0,"                    ","ZOWSLEY             "
"IWS004    ","ICE Western Sales",,"(403)252-5577                 ",,Calgary,"AB                                                ","T2C 5J6        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ","9765 - 54th Street S.E.",0,0,"                    ","ZOWSLEY             "
"TP2389    ","Icefield Tools Corporation",,"(867)633-4264                 ","#300 - 116 Galena Road",Whitehorse,"YT                                                ","Y1A 2W6        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","BC                  ",,0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"ICA001    ","Icon Automation Inc.","Matthew Kane","(204)805-1456                 ","51 The Bridle Path",Winnipeg,"MB                                                ","R3R 3B4        ","CUSTOMER            ","2. TARGET (INSIDE)  ","Canada              ","PRAIRIES            ",,0,660.99,"2. TARGET (INSIDE)  ","ZOWSLEY             "
"IPA001    ","Iconic Electric And Controls Inc",,"(403)240-1233                 ","11079 - 50th St SE",Calgary,"AB                                                ","T2C 3E5        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"IIC002    ","ICS Integrated Control Solutions Inc","Carmina Abastillas","(604)525-1794                 ","17 Fawcett Rd",Coquitlam,"BC                                                ","V3K 6V2        ","PROSPECT            ","5. QUALIFIED LOW    ","Canada              ","BC                  ","2nd Floor Suite 342",0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"AL171437  ","Idea Technologies                                 ",,"(780)449-1843                 ","6746 - 75th Street",Edmonton,"AB                                                ","T6E 6T9        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"IIE001    ","IEM Canada",,"(778)373-9601                 ","3261 192st",Surrey,"BC                                                ","V3Z 1A7        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,11251.87,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
